"계열","세부 분류","속성·테마","에셋 형식","원본 팩","위치","에셋 이름","분류 근거","확인 사항"
"상태/지원","아이템 강조","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/StatusEffects/ItemHighlight","NS_Status_ItemHighlight","이름: NS_Status_ItemHighlight",""
"상태/지원","오라/버프","마법","NiagaraSystem","Free_Magic","/Game/Free_Magic/VFX_Niagara","NS_Free_Magic_Aura","이름: NS_Free_Magic_Aura",""
"상태/지원","오라/버프","마법","NiagaraSystem","Free_Magic","/Game/Free_Magic/VFX_Niagara","NS_Free_Magic_Buff","이름: NS_Free_Magic_Buff",""
"상태/지원","오라/버프","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Priest_Aura","이름: P_Priest_Aura",""
"상태/지원","오라/버프","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/Priest/Aura","NS_Preist_Aura","이름: NS_Preist_Aura",""
"상태/지원","오라/버프","자연","NiagaraSystem","MegaMagicVFXBundle","/Game/MegaMagicVFXBundle/VFX/MagicAuraVFX/VFX/NatureAura/Systems","N_NatureAura","이름: N_NatureAura",""
"상태/지원","치유","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Priest_Heal_Burst","이름: P_Priest_Heal_Burst",""
"상태/지원","치유","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/Priest/HealBurst","NS_Priest_Heal_Burst","이름: NS_Priest_Heal_Burst",""
"상태/지원","치유 오라","미지정","Blueprint","FXVarietyPack","/Game/FXVarietyPack/Blueprints","BP_ky_healAura","이름: BP_ky_healAura","효과 BP; 시스템 본체와 별도 항목"
"상태/지원","치유 오라","미지정","ParticleSystem","FXVarietyPack","/Game/FXVarietyPack/Particles","P_ky_healAura","이름: P_ky_healAura",""
"상태/지원","치유 오라","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Priest_Heal_Over_Time_2D","이름: P_Priest_Heal_Over_Time_2D",""
"상태/지원","치유 오라","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Priest_Heal_Over_Time_3D","이름: P_Priest_Heal_Over_Time_3D",""
"상태/지원","치유 오라","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/Priest/HealOverTime","NS_Preist_Heal_Over_Time","이름: NS_Preist_Heal_Over_Time",""
"상태/지원","치유 오라","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/Priest/HealOverTime","NS_Preist_Heal_Over_Time_3D","이름: NS_Preist_Heal_Over_Time_3D",""
"상태/지원","퀘스트 표시","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Status_Quest","이름: P_Status_Quest",""
"상태/지원","퀘스트 표시","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/StatusEffects/Quest","NS_Status_Quest","이름: NS_Status_Quest",""
"상태/지원","포션 효과","미지정","NiagaraSystem","Mixed_Magic_VFX_Pack","/Game/Mixed_Magic_VFX_Pack/VFX","NS_Potion","이름: NS_Potion","확인 필요: 사용·회복 표현"
"상태/지원","포효","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Warrior_Shout","이름: P_Warrior_Shout",""
"상태/지원","포효","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/Warrior/Shout","NS_Warrior_Shout","이름: NS_Warrior_Shout",""
"조준/이동","순간이동","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Status_Teleport_Burst","이름: P_Status_Teleport_Burst",""
"조준/이동","순간이동","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/StatusEffects/TeleportBurst","NS_Status_Teleport_Burst","이름: NS_Status_Teleport_Burst",""
"조준/이동","점프패드","미지정","NiagaraSystem","LevelPrototyping","/Game/LevelPrototyping/Interactable/JumpPad/Assets","NS_JumpPad","이름: NS_JumpPad",""
"조준/이동","커서 표시","미지정","NiagaraSystem","Cursor","/Game/Cursor","FX_Cursor","이름: FX_Cursor",""
"조준/이동","커서 표시","미지정","NiagaraSystem","TopDown","/Game/TopDown/Cursor","FX_Cursor_Failure","이름: FX_Cursor_Failure",""
"조준/이동","커서 표시","미지정","NiagaraSystem","TopDown","/Game/TopDown/Cursor","FX_Cursor_Success","이름: FX_Cursor_Success",""
"조준/이동","타게팅 표시","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Targeting_Arc","이름: P_Targeting_Arc",""
"조준/이동","타게팅 표시","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Targeting_Arrow","이름: P_Targeting_Arrow",""
"조준/이동","타게팅 표시","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Targeting_Circle","이름: P_Targeting_Circle",""
"조준/이동","타게팅 표시","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Targeting_Player_Movement","이름: P_Targeting_Player_Movement",""
"조준/이동","타게팅 표시","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Targeting_Player_Select","이름: P_Targeting_Player_Select",""
"조준/이동","타게팅 표시","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/TargetingDecals","NS_Targeting_Arc","이름: NS_Targeting_Arc",""
"조준/이동","타게팅 표시","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/TargetingDecals","NS_Targeting_Arrow","이름: NS_Targeting_Arrow",""
"조준/이동","타게팅 표시","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/TargetingDecals","NS_Targeting_Circle","이름: NS_Targeting_Circle",""
"조준/이동","타게팅 표시","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/TargetingDecals","NS_Targeting_Player_Movement","이름: NS_Targeting_Player_Movement",""
"조준/이동","타게팅 표시","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/TargetingDecals","NS_Targeting_Player_Select","이름: NS_Targeting_Player_Select",""
"조준/이동","포털","미지정","ParticleSystem","RPGEffects","/Game/RPGEffects/Particles","P_Status_Teleport_Portal","이름: P_Status_Teleport_Portal",""
"조준/이동","포털","미지정","NiagaraSystem","RPGEffects","/Game/RPGEffects/ParticlesNiagara/StatusEffects/TeleportPortal","NS_Status_Teleport_Portal","이름: NS_Status_Teleport_Portal",""
"환경","불꽃","화염","ParticleSystem","Weapon_Pack","/Game/Weapon_Pack/Effects/Particles/Fire","P_TorchFire","이름: P_TorchFire",""
